,wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,KcaV2,phi,nw,cbc,prot,GSV_dim0,GSV_dim1,GSV_dim2
1547,1947,1.32,0.0,0.0,0.0,120.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.89045,17.4357,0.013450000000000002,0.930771,0.543423
1548,1948,1.3199,0.0,0.0,0.0,119.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.876119999999999,17.4339,0.01091,0.931274,0.540612
1549,1949,1.3199,0.0,0.0,0.0,118.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.86194,17.4258,0.008369999999999999,0.931777,0.537801
1550,1950,1.3198,0.0,0.0,0.0,117.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.8485,17.4132,0.00583,0.93228,0.53499
1551,1951,1.3197,0.0,0.0,0.0,116.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.83644,17.3977,0.0031989999999999996,0.932817,0.531971
1552,1952,1.3197,0.0,0.0,0.0,115.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.823180000000001,17.3868,0.0005679999999999999,0.933354,0.528952
1553,1953,1.3196,0.0,0.0,0.0,114.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.809539999999999,17.3796,-0.0020630000000000006,0.9338909999999999,0.525933
1554,1954,1.3195,0.0,0.0,0.0,113.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.798089999999999,17.3735,-0.004694000000000002,0.934428,0.522914
1555,1955,1.3195,0.0,0.0,0.0,112.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.7834699999999994,17.3705,-0.007325000000000001,0.934965,0.519895
1556,1956,1.3194,0.0,0.0,0.0,111.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.774189999999999,17.3744,-0.009956,0.935502,0.516876
1557,1957,1.3193,0.0,0.0,0.0,110.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.765439999999999,17.3849,-0.012587,0.936039,0.513857
1558,1958,1.3193,0.0,0.0,0.0,109.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.762389999999999,17.4019,-0.015218000000000002,0.936576,0.510838
1559,1959,1.3192,0.0,0.0,0.0,108.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.76139,17.4235,-0.017849,0.937113,0.507819
1560,1960,1.3191,0.0,0.0,0.0,107.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.75655,17.4546,-0.02048,0.93765,0.5048
1561,1961,1.3191,0.0,0.0,0.0,106.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.74907,17.4906,-0.023353,0.938176,0.501757
1562,1962,1.319,0.0,0.0,0.0,104.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.740760000000001,17.5303,-0.026226000000000003,0.938702,0.49871400000000005
1563,1963,1.3189,0.0,0.0,0.0,104.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.735469999999999,17.5762,-0.029099,0.939228,0.495671
1564,1964,1.3189,0.0,0.0,0.0,102.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.726839999999999,17.6234,-0.031972,0.939754,0.492628
1565,1965,1.3188,0.0,0.0,0.0,101.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.71594,17.6728,-0.034845,0.94028,0.48958500000000005
1566,1966,1.3187,0.0,0.0,0.0,101.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.7039800000000005,17.7204,-0.037718,0.940806,0.48654200000000003
1567,1967,1.3186,0.0,0.0,0.0,99.3,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.69186,17.768,-0.040591,0.9413320000000001,0.483499
1568,1968,1.3186,0.0,0.0,0.0,98.3,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.6775199999999995,17.8157,-0.043464,0.9418580000000001,0.48045600000000005
1569,1969,1.3185,0.0,0.0,0.0,97.1,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.66471,17.8604,-0.046336999999999996,0.942384,0.477413
1570,1970,1.3184,0.0,0.0,0.0,96.3,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.65525,17.8985,-0.04921,0.94291,0.47437
1571,1971,1.3183,0.0,0.0,0.0,94.9,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.64619,17.9319,-0.052239999999999995,0.943443,0.47101000000000004
1572,1972,1.3183,0.0,0.0,0.0,94.1,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.6395800000000005,17.9609,-0.05527,0.9439760000000001,0.46765000000000007
1573,1973,1.3182,0.0,0.0,0.0,93.4,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.6322600000000005,17.9834,-0.0583,0.944509,0.46429
1574,1974,1.3181,0.0,0.0,0.0,92.1,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.6243300000000005,17.996,-0.061329999999999996,0.9450419999999999,0.46093
1575,1975,1.318,0.0,0.0,0.0,91.2,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.618310000000001,17.9991,-0.06436,0.945575,0.45757000000000003
1576,1976,1.318,0.0,0.0,0.0,90.1,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.61338,17.9924,-0.06739,0.9461080000000001,0.45421
1577,1977,1.3179,0.0,0.0,0.0,89.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.60997,17.9741,-0.07042,0.946641,0.45085
1578,1978,1.3178,0.0,0.0,0.0,88.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.606260000000001,17.9402,-0.07344999999999999,0.947174,0.44749000000000005
1579,1979,1.3177,0.0,0.0,0.0,87.3,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.602530000000001,17.8961,-0.07647999999999999,0.947707,0.44413
1580,1980,1.3177,0.0,0.0,0.0,86.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.600460000000001,17.8408,-0.07951,0.94824,0.44077
1581,1981,1.3176,0.0,0.0,0.0,85.3,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.600160000000001,17.7774,-0.082633,0.948777,0.437025
1582,1982,1.3175,0.0,0.0,0.0,84.6,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.6013399999999995,17.7052,-0.085756,0.949314,0.43328000000000005
1583,1983,1.3174,0.0,0.0,0.0,83.4,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.60739,17.6236,-0.08887899999999999,0.9498509999999999,0.42953499999999994
1584,1984,1.3174,0.0,0.0,0.0,82.6,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.61447,17.5334,-0.092002,0.950388,0.42579
1585,1985,1.3173,0.0,0.0,0.0,81.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.62585,17.4376,-0.095125,0.950925,0.422045
1586,1986,1.3172,0.0,0.0,0.0,80.8,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.64509,17.3395,-0.098248,0.951462,0.4183
1587,1987,1.3171,0.0,0.0,0.0,79.7,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.66954,17.2353,-0.101371,0.951999,0.414555
1588,1988,1.3171,0.0,0.0,0.0,79.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.70102,17.1249,-0.104494,0.9525359999999999,0.41081
1589,1989,1.317,0.0,0.0,0.0,78.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.73481,17.0121,-0.107617,0.953073,0.407065
1590,1990,1.3169,0.0,0.0,0.0,77.2,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.77365,16.8967,-0.11074,0.95361,0.40332
1591,1991,1.3168,0.0,0.0,0.0,76.3,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.81695,16.7791,-0.113735,0.954127,0.399185
1592,1992,1.3167,0.0,0.0,0.0,75.6,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.86106,16.6593,-0.11673,0.954644,0.39505000000000007
1593,1993,1.3167,0.0,0.0,0.0,74.6,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.90143,16.537,-0.119725,0.9551609999999999,0.39091499999999996
1594,1994,1.3166,0.0,0.0,0.0,73.9,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.94298,16.4086,-0.12272000000000001,0.955678,0.38678
1595,1995,1.3165,0.0,0.0,0.0,73.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,7.98715,16.2781,-0.12571500000000002,0.9561949999999999,0.382645
1596,1996,1.3164,0.0,0.0,0.0,72.3,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.03346,16.143,-0.12871,0.956712,0.37851
1597,1997,1.3163,0.0,0.0,0.0,71.4,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.07779,16.0075,-0.13170500000000002,0.9572289999999999,0.374375
1598,1998,1.3162,0.0,0.0,0.0,70.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.12218,15.87,-0.13470000000000001,0.957746,0.37024
1599,1999,1.3162,0.0,0.0,0.0,69.9,9.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.16927,15.7322,-0.137695,0.9582629999999999,0.366105
1600,2000,1.3161,0.0,0.0,0.0,69.2,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.21959,15.5935,-0.14069,0.95878,0.36197
1601,2001,1.316,0.0,0.0,0.0,68.7,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.27133,15.4608,-0.14345200000000002,0.95924,0.357945
1602,2002,1.3159,0.0,0.0,0.0,67.8,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.32855,15.327,-0.146214,0.9597,0.35392
1603,2003,1.3158,0.0,0.0,0.0,66.9,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.38828,15.1945,-0.148976,0.9601599999999999,0.349895
1604,2004,1.3157,0.0,0.0,0.0,66.3,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.45456,15.0623,-0.15173799999999998,0.96062,0.34587
1605,2005,1.3157,0.0,0.0,0.0,65.5,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.52288,14.9325,-0.1545,0.9610799999999999,0.341845
1606,2006,1.3156,0.0,0.0,0.0,64.9,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.59356,14.8031,-0.157262,0.9615400000000001,0.33782
1607,2007,1.3155,0.0,0.0,0.0,64.1,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.66536,14.6687,-0.160024,0.9620000000000001,0.333795
1608,2008,1.3154,0.0,0.0,0.0,63.6,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.73991,14.5349,-0.162786,0.96246,0.32977
1609,2009,1.3153,0.0,0.0,0.0,62.8,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.814960000000001,14.4038,-0.165548,0.96292,0.325745
1610,2010,1.3152,0.0,0.0,0.0,62.3,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.89448,14.2724,-0.16831,0.96338,0.32172
1611,2011,1.3152,0.0,0.0,0.0,61.6,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,8.976,14.1427,-0.170797,0.963757,0.31807300000000005
1612,2012,1.3151,0.0,0.0,0.0,61.1,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.06018,14.0161,-0.173284,0.964134,0.314426
1613,2013,1.315,0.0,0.0,0.0,60.3,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.14982,13.8934,-0.17577099999999996,0.964511,0.31077899999999997
1614,2014,1.3149,0.0,0.0,0.0,59.8,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.24734,13.7728,-0.178258,0.964888,0.307132
1615,2015,1.3148,0.0,0.0,0.0,59.1,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.35692,13.6582,-0.180745,0.965265,0.303485
1616,2016,1.3147,0.0,0.0,0.0,58.6,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.47408,13.552,-0.18323199999999998,0.965642,0.299838
1617,2017,1.3146,0.0,0.0,0.0,57.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.59759,13.4497,-0.185719,0.966019,0.296191
1618,2018,1.3145,0.0,0.0,0.0,57.5,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.73307,13.3518,-0.188206,0.9663959999999999,0.292544
1619,2019,1.3145,0.0,0.0,0.0,56.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,9.87422,13.2634,-0.19069299999999997,0.9667729999999999,0.288897
1620,2020,1.3144,0.0,0.0,0.0,56.3,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.0208,13.1796,-0.19318,0.96715,0.28525
1621,2021,1.3143,0.0,0.0,0.0,55.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.1721,13.103,-0.195298,0.9674429999999999,0.28200400000000003
1622,2022,1.3142,0.0,0.0,0.0,55.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.3282,13.0359,-0.197416,0.9677359999999999,0.278758
1623,2023,1.3141,0.0,0.0,0.0,54.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.485999999999999,12.9728,-0.199534,0.968029,0.275512
1624,2024,1.314,0.0,0.0,0.0,54.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.6452,12.9215,-0.201652,0.968322,0.272266
1625,2025,1.3139,0.0,0.0,0.0,53.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.8087,12.8794,-0.20377,0.968615,0.26902000000000004
1626,2026,1.3138,0.0,0.0,0.0,52.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,10.9758,12.8465,-0.205888,0.968908,0.265774
1627,2027,1.3137,0.0,0.0,0.0,52.6,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,11.1488,12.8281,-0.208006,0.969201,0.262528
1628,2028,1.3136,0.0,0.0,0.0,52.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,11.3263,12.8216,-0.21012399999999998,0.9694940000000001,0.259282
1629,2029,1.3135,0.0,0.0,0.0,51.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,11.5091,12.8317,-0.21224200000000001,0.9697870000000001,0.25603600000000004
1630,2030,1.3134,0.0,0.0,0.0,51.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,11.6895,12.8562,-0.21436,0.97008,0.25279
1631,2031,1.3133,0.0,0.0,0.0,50.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,11.8758,12.8977,-0.21608200000000002,0.9702890000000001,0.25004800000000005
1632,2032,1.3132,0.0,0.0,0.0,50.1,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,12.0623,12.9535,-0.217804,0.9704980000000001,0.24730600000000003
1633,2033,1.3131,0.0,0.0,0.0,49.5,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,12.2505,13.0256,-0.219526,0.970707,0.244564
1634,2034,1.313,0.0,0.0,0.0,49.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,12.4408,13.1144,-0.221248,0.970916,0.241822
1635,2035,1.3129,0.0,0.0,0.0,48.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,12.6348,13.2186,-0.22297,0.971125,0.23908000000000001
1636,2036,1.3128,0.0,0.0,0.0,48.1,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,12.8295,13.3353,-0.224692,0.971334,0.236338
1637,2037,1.3127,0.0,0.0,0.0,47.7,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.0242,13.4704,-0.226414,0.971543,0.233596
1638,2038,1.3126,0.0,0.0,0.0,47.2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.2168,13.6194,-0.228136,0.971752,0.230854
1639,2039,1.3125,0.0,0.0,0.0,46.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.4138,13.777000000000001,-0.229858,0.971961,0.22811199999999998
1640,2040,1.3124,0.0,0.0,0.0,46.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.6119,13.9478,-0.23158,0.97217,0.22537
1641,2041,1.3123,0.0,0.0,0.0,45.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,13.81,14.1269,-0.23296200000000003,0.97233,0.22328299999999998
1642,2042,1.3122,0.0,0.0,0.0,45.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,14.007,14.3152,-0.23434400000000002,0.97249,0.221196
1643,2043,1.3121,0.0,0.0,0.0,45.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.1991,14.5,-0.235726,0.97265,0.21910899999999997
1644,2044,1.312,0.0,0.0,0.0,44.7,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.3894,14.6843,-0.23710799999999999,0.97281,0.217022
1645,2045,1.3119,0.0,0.0,0.0,44.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.5768,14.8708,-0.23849,0.97297,0.214935
1646,2046,1.3118,0.0,0.0,0.0,43.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.764000000000001,15.0493,-0.23987200000000003,0.9731299999999999,0.21284799999999998
1647,2047,1.3117,0.0,0.0,0.0,43.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.9562,15.2133,-0.241254,0.97329,0.21076099999999998
1648,2048,1.3116,0.0,0.0,0.0,43.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.1457,15.3629,-0.24263600000000002,0.9734499999999999,0.20867399999999997
1649,2049,1.3115,0.0,0.0,0.0,42.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.334000000000001,15.4955,-0.24401799999999998,0.9736100000000001,0.206587
1650,2050,1.3114,0.0,0.0,0.0,42.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.5219,15.6003,-0.2454,0.97377,0.2045
1651,2051,1.3113,0.0,0.0,0.0,41.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.7132,15.6896,-0.246541,0.973913,0.20313199999999998
1652,2052,1.3111,0.0,0.0,0.0,41.6,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.9015,15.7512,-0.247682,0.974056,0.201764
1653,2053,1.311,0.0,0.0,0.0,41.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.0897,15.7749,-0.24882299999999996,0.974199,0.20039599999999996
1654,2054,1.3109,0.0,0.0,0.0,40.7,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.275,15.7713,-0.24996400000000002,0.9743419999999999,0.19902799999999998
1655,2055,1.3108,0.0,0.0,0.0,40.5,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.4539,15.7241,-0.251105,0.974485,0.19766
1656,2056,1.3107,0.0,0.0,0.0,40.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.6272,15.6389,-0.25224599999999997,0.974628,0.19629199999999997
1657,2057,1.3106,0.0,0.0,0.0,39.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.7905,15.5145,-0.25338700000000003,0.9747709999999999,0.194924
1658,2058,1.3105,0.0,0.0,0.0,39.3,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.9523,15.3528,-0.254528,0.974914,0.193556
1659,2059,1.3104,0.0,0.0,0.0,38.9,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.1007,15.1503,-0.255669,0.975057,0.192188
1660,2060,1.3103,0.0,0.0,0.0,38.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.2489,14.9077,-0.25681,0.9752,0.19082
1661,2061,1.3102,0.0,0.0,0.0,38.3,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.3939,14.6268,-0.257687,0.975334,0.190178
1662,2062,1.3101,0.0,0.0,0.0,37.9,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.5327,14.3108,-0.258564,0.975468,0.189536
1663,2063,1.31,0.0,0.0,0.0,37.6,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.6712,13.9665,-0.259441,0.9756019999999999,0.18889399999999998
1664,2064,1.3098,0.0,0.0,0.0,37.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.8086,13.593,-0.26031799999999994,0.9757359999999999,0.18825199999999997
1665,2065,1.3097,0.0,0.0,0.0,36.9,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.9464,13.1946,-0.26119499999999995,0.97587,0.18761
1666,2066,1.3096,0.0,0.0,0.0,36.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.0815,12.7801,-0.26207199999999997,0.976004,0.18696800000000002
1667,2067,1.3095,0.0,0.0,0.0,36.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.2149,12.3439,-0.262949,0.976138,0.186326
1668,2068,1.3094,0.0,0.0,0.0,35.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.3492,11.8869,-0.26382599999999995,0.976272,0.18568400000000002
1669,2069,1.3093,0.0,0.0,0.0,35.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.4803,11.4272,-0.26470299999999997,0.9764059999999999,0.185042
1670,2070,1.3092,0.0,0.0,0.0,35.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.6074,10.9628,-0.26558,0.97654,0.1844
1671,2071,1.3091,0.0,0.0,0.0,35.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.729,10.4903,-0.266273,0.976648,0.18416400000000002
1672,2072,1.3089,0.0,0.0,0.0,34.8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.8492,10.0197,-0.266966,0.9767560000000001,0.183928
1673,2073,1.3088,0.0,0.0,0.0,34.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.9576,9.556339999999999,-0.267659,0.976864,0.183692
1674,2074,1.3087,0.0,0.0,0.0,34.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.0637,9.10418,-0.268352,0.9769720000000001,0.183456
1675,2075,1.3086,0.0,0.0,0.0,33.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.1731,8.66612,-0.269045,0.97708,0.18322
1676,2076,1.3085,0.0,0.0,0.0,33.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.2801,8.24628,-0.269738,0.977188,0.182984
1677,2077,1.3084,0.0,0.0,0.0,33.3,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.3844,7.84903,-0.270431,0.977296,0.182748
1678,2078,1.3083,0.0,0.0,0.0,33.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.486,7.4680800000000005,-0.271124,0.977404,0.182512
1679,2079,1.3081,0.0,0.0,0.0,32.8,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.5863,7.1115,-0.271817,0.977512,0.182276
1680,2080,1.308,0.0,0.0,0.0,32.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.6873,6.7859300000000005,-0.27251,0.97762,0.18204
1681,2081,1.3079,0.0,0.0,0.0,32.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.7853,6.49418,-0.273167,0.977685,0.181919
1682,2082,1.3078,0.0,0.0,0.0,32.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.8851,6.2165099999999995,-0.27382399999999996,0.9777500000000001,0.18179800000000002
1683,2083,1.3077,0.0,0.0,0.0,31.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.9785,5.96552,-0.274481,0.977815,0.18167699999999998
1684,2084,1.3075,0.0,0.0,0.0,31.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.0655,5.74043,-0.275138,0.97788,0.181556
1685,2085,1.3074,0.0,0.0,0.0,31.3,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.1486,5.53383,-0.275795,0.9779450000000001,0.181435
1686,2086,1.3073,0.0,0.0,0.0,31.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.2299,5.34901,-0.276452,0.97801,0.181314
1687,2087,1.3072,0.0,0.0,0.0,30.7,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.3033,5.19027,-0.277109,0.978075,0.181193
1688,2088,1.3071,0.0,0.0,0.0,30.5,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.3717,5.04929,-0.277766,0.97814,0.18107199999999998
1689,2089,1.307,0.0,0.0,0.0,30.3,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.4405,4.92143,-0.278423,0.978205,0.180951
1690,2090,1.3068,0.0,0.0,0.0,30.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.5078,4.8093900000000005,-0.27908,0.97827,0.18083
1691,2091,1.3067,0.0,0.0,0.0,29.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.5729,4.72165,-0.279755,0.978302,0.180763
1692,2092,1.3066,0.0,0.0,0.0,29.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.6393,4.65259,-0.28043,0.978334,0.180696
1693,2093,1.3065,0.0,0.0,0.0,29.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.7049,4.60243,-0.28110499999999994,0.978366,0.18062899999999998
1694,2094,1.3064,0.0,0.0,0.0,29.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.7697,4.5635699999999995,-0.28178,0.978398,0.180562
1695,2095,1.3062,0.0,0.0,0.0,28.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,20.8338,4.54476,-0.282455,0.9784299999999999,0.180495
